time x y z vx vy vz 
171760.0000000188 -32683567.05651306 143237596.0048532 30128.42534233921 -26.63159032300137 -8.512938069231897 0.03205792394118551 
171880.0000000189 -32686757.20999641 143236577.7926208 30132.32386404501 -26.53753262556215 -8.456806684330061 0.03291792600452907 
172000.0000000189 -32689936.03974486 143235566.484153 30136.32576056352 -26.44286005246871 -8.397852351873238 0.03378082648470807 
172120.000000019 -32693103.47153763 143234562.4266889 30140.43137501386 -26.34756579352223 -8.335931826218452 0.03464654092892718 
172240.000000019 -32696259.43050926 143233565.9853319 30144.64103800662 -26.25164600039358 -8.270890457346528 0.03551494431222537 
172360.0000000191 -32699403.84153789 143232577.5444784 30148.95506239517 -26.15510035046131 -8.202561155614006 0.03638586453785703 
172480.0000000192 -32702536.62970722 143231597.509379 30153.37373718357 -26.05793271217179 -8.130763245219502 0.03725907484837606 
172600.0000000192 -32705657.72085525 143230626.3078434 30157.89732044879 -25.96015193091911 -8.055301193753476 0.03813428495212932 
172720.0000000193 -32708767.04222568 143229664.3921063 30162.52603110963 -25.86177275830404 -7.975963203850738 0.03901113063231097 
172840.0000000193 -32711864.52324086 143228712.240871 30167.26003934389 -25.76281695228201 -7.892519651547931 0.03988916155795473 
172960.0000000194 -32714950.09641853 143227770.3615511 30172.09945541862 -25.66331458141768 -7.80472135450951 0.0407678269625219 
173080.0000000194 -32718023.69845937 143226839.2927306 30177.04431665396 -25.56330557340491 -7.712297651868692 0.04164645878550985 
173200.0000000195 -32721085.27153733 143225919.6068669 30182.09457218798 -25.46284155654066 -7.61495427614777 0.04252425179093281 
173320.0000000196 -32724134.76483154 143225011.9132623 30187.25006514538 -25.36198805328235 -7.512370996709249 0.04340024007399167 
173440.0000000196 -32727172.13634593 143224116.8613339 30192.51051173556 -25.26082709784981 -7.404199013667927 0.04427326924405743 
173560.0000000197 -32730197.35507287 143223235.1442108 30197.8754767107 -25.1594603655943 -7.290058081473609 0.04514196342117182 
173680.0000000197 -32733210.40356816 143222367.5026958 30203.3443445011 -25.05801292129161 -7.169533342942821 0.04600468599613856 
173800.0000000198 -32736211.28101938 143221514.7296226 30208.91628520474 -24.95663771740972 -7.042171858022491 0.04685949287853739 
173920.0000000198 -32739200.00690702 143220677.6746508 30214.59021443999 -24.85552100286095 -6.907478818021045 0.04770407667836847 
174040.0000000199 -32742176.62537877 143219857.2495324 30220.36474586312 -24.75488883891822 -6.764913446785183 0.0485356999266618 
174160.00000002 -32745141.21048397 143219054.433889 30226.23813490165 -24.65501496347937 -6.613884607423637 0.04935111502473769 
174280.00000002 -32748093.87244723 143218270.2815312 30232.2082119473 -24.55623029917945 -6.453746159411119 0.05014646810871321 
174400.0000000201 -32751034.76519931 143217505.9273469 30238.27230287997 -24.45893446707825 -6.283792150460668 0.05091718340455565 
174520.0000000201 -32753964.0954316 143216762.5947689 30244.42713433995 -24.36360974745968 -6.103251986024705 0.05165782391938562 
174640.0000000202 -32756882.13349902 143216041.6038131 30250.66872061719 -24.27083802450781 -5.911285804923026 0.05236192345051199 
174760.0000000203 -32759789.22656723 143215344.3796421 30256.99222836527 -24.18132136308672 -5.706980413775165 0.05302178389565419 
174880.0000000203 -32762685.81448485 143214672.4615585 30263.39181455945 -24.09590699269047 -5.489346311546524 0.05362823072120888 
175000.0000000204 -32765572.44896337 143214027.5122508 30269.8604321892 -24.01561761162452 -5.257316590734564 0.05417031824378497 
175120.0000000204 -32768449.81676451 143213411.3270041 30276.38959710319 -23.94168806292378 -5.00974886350367 0.05463497521442483 
175240.0000000205 -32771318.76772906 143212825.842419 30282.96910822338 -23.87560955064353 -4.745431869672466 0.05500658026236169 
175360.0000000205 -32774180.34862535 143212273.1439413 30289.58671206537 -23.81918262015525 -4.463099130938394 0.0552664564603652 
175480.0000000206 -32777035.84393947 143211755.471171 30296.22770125651 -23.77458004664036 -4.161452986356075 0.05539227529597139 
175600.0000000207 -32779886.82484983 143211275.2194386 30302.8744357533 -23.74442043932944 -3.839203650373744 0.05535736379381895 
175720.0000000207 -32782735.2076839 143210834.9354867 30309.50577512137 -23.73185257407667 -3.495129644758641 0.05512991633153239 
175840.0000000208 -32785583.32307197 143210437.3042032 30316.09641123587 -23.74064889618196 -3.128168101182645 0.05467212771173179 
175960.0000000208 -32788433.99667174 143210085.12219 30322.61609420452 -23.77530381056892 -2.737545941905459 0.05393929072317723 
176080.0000000209 -32791290.64154986 143209781.2524687 30329.02875196092 -23.84112761986787 -2.322965523193134 0.05287894600957 
176200.000000021 -32794157.36078882 143209528.5528733 30335.29151844565 -23.9443194141636 -1.884860222520815 0.05143024265754038 
176320.000000021 -32797039.05624916 143209329.768802 30341.35371024007 -24.09199094298774 -1.424735125908162 0.0495237733816462 
176440.0000000211 -32799941.53517152 143209187.3794393 30347.15583153835 -24.29209799559991 -0.9456026369235746 0.04708229422617533 
176560.0000000211 -32802871.59997798 143209103.3861408 30352.62874711322 -24.5532169911643 -0.4525080444494964 0.04402291903780448 
176680.0000000212 -32805837.09803386 143209079.0338943 30357.69324484219 -24.88408656997276 0.04689007998738869 0.04026155800299921 
176800.0000000212 -32808846.89791585 143209114.4638305 30362.26030850664 -25.29282727373453 0.5417709329269089 0.03572045638149517 
176920.0000000213 -32811910.74927522 143209208.3092638 30366.23251741998 -25.78577562031286 1.017792470883159 0.03033951146845034 
177040.0000000214 -32815038.97977099 143209357.2715482 30369.50703577023 -26.36594737227293 1.457158973018818 0.02409135397657097 
177160.0000000214 -32818241.99274502 143209555.7436306 30371.98057506347 -27.03129796043642 1.839394101116266 0.01699875077020286 
177280.0000000215 -32821529.56190253 143209795.5803273 30373.5564183744 -27.77316072009138 2.143035648633777 0.009150783118289447 
177400.0000000215 -32824909.97715576 143210066.1281767 30374.15303938945 -28.57543181499845 2.348235032357273 0.0007121960613710203 
177520.0000000216 -32828389.16731775 143210354.6032606 30373.71312097144 -29.41508145505142 2.439852626902207 -0.008080210099378704 
177640.0000000217 -32831969.98011617 143210646.8315507 30372.21116122797 -30.26426790782665 2.410248649737852 -0.01693770194850235 
177760.0000000217 -32835651.80005598 143210928.259063 30369.65774889362 -31.09374913698825 2.260849132026832 -0.02555406798734545 
177880.0000000218 -32839430.61139463 143211185.0440939 30366.0992458302 -31.87670975808433 2.001900923846479 -0.03364588618073479 
178000.0000000218 -32843299.49029265 143211405.0120682 30361.61286570316 -32.5919177344099 1.650501241399891 -0.04098711835299911 
178120.0000000219 -32847249.39413324 143211578.3038104 30356.29841676965 -33.22544000028974 1.227610739451892 -0.04742909443123965 
178240.0000000219 -32851270.0593598 143211697.6516581 30350.26868787557 -33.77076214864336 0.7549875414854208 -0.05290328498309756 
178360.000000022 -32855350.83534659 143211758.3213273 30343.64038056242 -34.2276962849925 0.252770775506393 -0.05741037633757018 
178480.0000000221 -32859481.34498753 143211757.8203467 30336.52685287835 -34.60068827335272 -0.2619771861657791 -0.06100213269634232 
178600.0000000221 -32863651.93417877 143211695.4874215 30329.0331584977 -34.89706659995283 -0.7758293085375697 -0.06376213769380545 
178720.0000000222 -32867853.92539689 143211572.0564995 30321.25325637974 -35.12556485036359 -1.278905390040848 -0.06578931886640442 
178840.0000000222 -32872079.7174474 143211389.255959 30313.26894223647 -35.29524218201351 -1.76441897530513 -0.06718582657232529 
178960.0000000223 -32876322.77932549 143211149.4724367 30305.14997011199 -35.41478857927182 -2.228083535132434 -0.06804922489350559 
179080.0000000224 -32880577.58007972 143210855.4868782 30296.95489179386 -35.4921379162156 -2.667519760540695 -0.06846817030494348 
179200.0000000224 -32884839.48615924 143210510.2777636 30288.73225646063 -35.5342984110851 -3.081736082919163 -0.06852056420492375 
179320.0000000225 -32889104.64742874 143210116.880851 30280.52192949867 -35.54732176031623 -3.470707688961962 -0.06827328204375362 
179440.0000000225 -32893369.88475035 143209678.2934972 30272.35638422034 -35.53635196762732 -3.835053028292101 -0.06778280214657889 
179560.0000000226 -32897632.58612246 143209197.4125686 30264.26188809179 -35.50571384650193 -4.175794828465963 -0.06709627440522725 
179680.0000000226 -32901890.61450557 143208676.9967876 30256.25954937935 -35.45901613029966 -4.494189053858566 -0.06625274175652923 
179800.0000000227 -32906142.22813245 143208119.6463313 30248.36621675417 -35.3992546889625 -4.791605908600728 -0.06528434973432981 
179920.0000000228 -32910386.01280612 143207527.7942768 30240.59523899422 -35.32890826823876 -5.069449377174524 -0.06421745936427586 
180040.0000000228 -32914620.82505662 143206903.70594 30232.95709889768 -35.25002342265422 -5.329104584538208 -0.06307362762836627 
180160.0000000229 -32918845.74478971 143206249.4832789 30225.45993796482 -35.16428777482164 -5.571904827328807 -0.06187044778203706 
180280.0000000229 -32923060.03604488 143205567.0723847 30218.10998834174 -35.07309205324293 -5.799112259213188 -0.06062225660412233 
180400.000000023 -32927263.11457681 143204858.2726952 30210.91192720061 -34.97758198803335 -6.011907879764606 -0.05934072247310207 
180520.0000000231 -32931454.52112082 143204124.747011 30203.86916689641 -34.87870137141432 -6.21138773152515 -0.05803533040994857 
180640.0000000231 -32935633.89936178 143203368.0317082 30196.98409229753 -34.77722759964145 -6.39856313227639 -0.05671378003461369 
180760.0000000232 -32939800.97777838 143202589.5467594 30190.25825484966 -34.67380091461121 -6.57436343548358 -0.0553823110029357 
180880.0000000232 -32943955.55467291 143201790.6053248 30183.6925312924 -34.5689484197099 -6.73964028656506 -0.05404596865116335 
181000.0000000233 -32948097.48581627 143200972.4227793 30177.28725353596 -34.46310379031347 -6.895172677483706 -0.0527088206651294 
181120.0000000233 -32952226.67423915 143200136.1251091 30171.04231501646 -34.35662345244244 -7.041672336386897 -0.05137413380031935 
181240.0000000234 -32956343.06178554 143199282.7566569 30164.95725786228 -34.24979987146523 -7.179789151553562 -0.05004451809637846 
181360.0000000235 -32960446.62211432 143198413.287225 30159.03134439464 -34.1428724790755 -7.310116440756547 -0.04872204467577285 
181480.0000000235 -32964537.3548925 143197528.6185597 30153.26361582432 -34.03603667087053 -7.433195953383477 -0.04740834208299101 
181600.0000000236 -32968615.28097039 143196629.5902564 30147.65294047022 -33.92945122711872 -7.549522544060202 -0.04610467518312458 
181720.0000000236 -32972680.43836717 143195716.9851235 30142.1980533904 -33.82324444373563 -7.659548490619468 -0.0448120098760105 
181840.0000000237 -32976732.8789269 143194791.5340514 30136.8975889642 -33.71751920689972 -7.763687451423995 -0.04353106625818995 
181960.0000000237 -32980772.66552959 143193853.9204266 30131.75010767913 -33.61235720114296 -7.862318071022409 -0.04226236236392856 
182080.0000000238 -32984799.86976323 143192904.7841337 30126.75411814633 -33.50782240538948 -7.955787251499191 -0.04100625021064707 
182200.0000000239 -32988814.56997903 143191944.7251843 30121.90809518083 -33.40396400276623 -8.044413111496528 -0.03976294554492606 
182320.0000000239 -32992816.84966589 143190974.307008 30117.21049463244 -33.30081880681266 -8.128487657004523 -0.0385325524256788 
182440.000000024 -32996806.79609123 143189994.0594385 30112.65976552946 -33.19841328792877 -8.208279188503525 -0.037315083564454 
182560.000000024 -33000784.49916457 143189004.4814267 30108.25435999778 -33.09676526867869 -8.284034468501316 -0.03611047717442054 
182680.0000000241 -33004750.05048752 143188006.0435054 30103.99274133642 -32.99588534422322 -8.355980672341373 -0.03491861094050368 
182800.0000000242 -33008703.54256004 143186999.190033 30099.87339056374 -32.89577807411108 -8.424327143651489 -0.03373931361102338 
182920.0000000242 -33012645.06811805 143185984.3412367 30095.89481169468 -32.79644298350169 -8.489266974128629 -0.03257237462037339 
183040.0000000243 -33016574.71958121 143184961.8950762 30092.05553596408 -32.69787540523082 -8.550978425641178 -0.03141755208050191 
183160.0000000243 -33020492.58859361 143183932.2289448 30088.35412517492 -32.60006718869907 -8.609626210951618 -0.03027457941610669 
183280.0000000244 -33024398.76564266 143182895.7012244 30084.78917432 -32.50300729710759 -8.665362647757641 -0.02914317087315693 
183400.0000000244 -33028293.33974375 143181852.6527108 30081.3593136007 -32.40668231091718 -8.718328699257471 -0.02802302608831308 
183520.0000000245 -33032176.39818053 143180803.4079173 30078.06320994578 -32.31107685241021 -8.768654913066849 -0.02691383387480442 
183640.0000000246 -33036048.02629205 143179748.2762741 30074.89956811628 -32.21617394375996 -8.816462269057906 -0.02581527535460408 
183760.0000000246 -33039908.30729938 143178687.5532292 30071.86713146839 -32.12195530897192 -8.861862945553858 -0.02472702654355827 
183880.0000000247 -33043757.32216547 143177621.5212617 30068.96468243437 -32.02840162837852 -8.904961012289752 -0.02364876047894863 
184000.0000000247 -33047595.14948325 143176550.4508179 30066.19104277176 -31.9354927529631 -8.945853057631245 -0.02258014896380749 
184120.0000000248 -33051421.86538713 143175474.6011732 30063.54507362324 -31.84320788463375 -8.984628756723751 -0.02152086398980896 
184240.0000000249 -33055237.54348452 143174394.2212312 30061.02567542225 -31.75152572759893 -9.021371386515971 -0.02047057889125647 
184360.0000000249 -33059042.2548039 143173309.5502621 30058.63178767416 -31.66042461518128 -9.056158292943676 -0.01942896927299224 
184480.000000025 -33062836.06775691 143172220.8185894 30056.36238863777 -31.56988261574567 -9.089061314988941 -0.01839571374882542 
184600.000000025 -33066619.04811199 143171128.2482269 30054.21649492798 -31.47987762084221 -9.120147169810517 -0.01737049452130171 
184720.0000000251 -33070391.25897766 143170032.0534717 30052.19316105712 -31.39038741819465 -9.149477802685597 -0.01635299782833208 
184840.0000000251 -33074152.7607938 143168932.4414579 30050.29147892961 -31.30138975176769 -9.177110705097151 -0.01534291427847937 
184960.0000000252 -33077903.61132944 143167829.6126734 30048.5105773021 -31.21286237080928 -9.203099203939434 -0.01433993909271658 
185080.0000000253 -33081643.86568587 143166723.7614432 30046.84962121939 -31.12478306948231 -9.22749272449437 -0.01334377226885284 
185200.0000000253 -33085373.57630399 143165615.0763835 30045.30781143472 -31.0371297184608 -9.250337029543552 -0.01235411868076379 
185320.0000000254 -33089092.79297503 143164503.7408277 30043.88438382133 -30.94988028966556 -9.271674436730152 -0.01137068812400924 
185440.0000000254 -33092801.5628539 143163389.9332277 30042.57860878147 -30.8630128751401 -9.29154401605377 -0.01039319531685349 
185560.0000000255 -33096499.93047449 143162273.8275331 30041.38979065751 -30.77650570092599 -9.309981769182263 -0.009421359864510049 
185680.0000000256 -33100187.93776632 143161155.5935488 30040.31726714906 -30.69033713666942 -9.327020792079393 -0.008454906193579595 
185800.0000000256 -33103865.62407225 143160035.3972752 30039.36040873966 -30.60448570159065 -9.34269142228908 -0.007493563462013128 
185920.0000000257 -33107533.02616654 143158913.4012313 30038.51861813541 -30.51893006735709 -9.357021372070228 -0.006537065449570278 
186040.0000000257 -33111190.17827323 143157789.7647617 30037.79132971774 -30.43364905832311 -9.37003584844016 -0.005585150432949475 
186160.0000000258 -33114837.11208435 143156664.6443312 30037.17800901183 -30.34862164953822 -9.381757661073481 -0.004637561048878185 
186280.0000000258 -33118473.85677781 143155538.1938063 30036.67815217209 -30.2638269628698 -9.39220731889189 -0.003694044148290628 
186400.0000000259 -33122100.43903467 143154410.5647262 30036.29128548559 -30.17924426153883 -9.401403116082665 -0.00275435064419417 
186520.000000026 -33125716.88305572 143153281.906564 30036.01696489388 -30.09485294332934 -9.409361208197693 -0.001818235355445583 
186640.000000026 -33129323.21057721 143152152.3669785 30035.85477553381 -30.0106325326976 -9.416095678900339 -0.0008854568481174844 
186760.0000000261 -33132919.44088542 143151022.0920605 30035.80433129746 -29.92656267198097 -9.421618597856794 4.422272327509442e-05 
186880.0000000261 -33136505.59083037 143149891.2265704 30035.86527441093 -29.84262311188051 -9.425940070194892 0.0009710377738952173 
187000.0000000262 -33140081.67483813 143148759.9141717 30036.03727503213 -29.75879370137541 -9.429068277891671 0.001895219443982284 
187120.0000000263 -33143647.70492205 143147628.2976601 30036.32003086693 -29.67505437720815 -9.431009513390187 0.002816995750941675 
187240.0000000263 -33147203.69069258 143146496.5191878 30036.71326680328 -29.59138515307026 -9.431768205689247 0.003736591736398022 
187360.0000000264 -33150749.6393659 143145364.7204867 30037.2167345627 -29.50776610860647 -9.431346939091917 0.004654229607413673 
187480.0000000264 -33154285.55577116 143144233.0430883 30037.83021236818 -29.42417737835085 -9.429746464752755 0.005570128870575321 
187600.0000000265 -33157811.44235637 143143101.6285441 30038.55350462789 -29.34059914070147 -9.426965705105586 0.006484506458211076 
187720.0000000265 -33161327.29919306 143141970.6186444 30039.38644163325 -29.25701160704184 -9.423001751209872 0.007397576844983709 
187840.0000000266 -33164833.12397956 143140840.1556391 30040.32887927059 -29.17339501111476 -9.417849852999089 0.008309552154287678 
187960.0000000267 -33168328.91204307 143139710.3824592 30041.38069874474 -29.08972959876066 -9.411503402367806 0.009220642252741044 
188080.0000000267 -33171814.65634053 143138581.4429415 30042.54180631328 -29.00599561813478 -9.403953908984303 0.01013105483162412 
188200.0000000268 -33175290.34745836 143137453.4820563 30043.81213302961 -28.92217331052917 -9.395190968660531 0.01104099547368077 
188320.0000000268 -33178755.97361105 143136326.6461386 30045.19163449316 -28.8382429019336 -9.385202224062148 0.01195066770320961 
188440.0000000269 -33182211.52063895 143135201.0831261 30046.68029060449 -28.75418459548502 -9.373973317482017 0.01286027301843296 
188560.000000027 -33185656.97200505 143134076.9428025 30048.27810532305 -28.66997856497224 -9.361487835344931 0.013770010902788 
188680.000000027 -33189092.30879119 143132954.3770471 30049.98510642497 -28.58560494958238 -9.347727244048492 0.01468007881371313 
188800.0000000271 -33192517.50969364 143131833.5400943 30051.80134525801 -28.50104385010283 -9.33267081667505 0.01559067214554332 
188920.0000000271 -33195932.55101833 143130714.5888014 30053.72689649031 -28.41627532681963 -9.316295550043835 0.0165019841633722 
189040.0000000272 -33199337.40667597 143129597.6829274 30055.76185784931 -28.33127939938941 -9.298576071491626 0.01741420590458009 
189160.0000000272 -33202732.04817731 143128482.9854232 30057.9063498467 -28.24603604900388 -9.279484534685061 0.01832752604353921 
189280.0000000273 -33206116.44462876 143127370.6627353 30060.16051548471 -28.1605252232133 -9.258990503677037 0.01924213071454382 
189400.0000000274 -33209490.56272877 143126260.8851243 30062.52451993833 -28.07472684383248 -9.237060824318103 0.02015820328789973 
189520.0000000274 -33212854.36676544 143125153.8269998 30064.99855020755 -27.98862081841741 -9.213659482023759 0.02107592409244116 
189640.0000000275 -33216207.81861567 143124049.6672721 30067.58281473277 -27.90218705588219 -9.188747444769719 0.02199547007731503 
189760.0000000275 -33219550.87774653 143122948.5897252 30070.27754296548 -27.81540548691272 -9.162282490056354 0.02291701440446514 
189880.0000000276 -33222883.50121931 143121850.7834106 30073.08298488551 -27.72825608994273 -9.134219014428044 0.02384072596221179 
190000.0000000276 -33226205.64369718 143120756.4430653 30075.9994104545 -27.64071892358018 -9.104507823965635 0.02476676878841401 
190120.0000000277 -33229517.25745711 143119665.7695566 30079.02710899419 -27.55277416652131 -9.073095903979942 0.02569530139064597 
190240.0000000278 -33232818.29240711 143118578.9703553 30082.16638847609 -27.46440216615903 -9.039926165923404 0.02662647594730681 
190360.0000000278 -33236108.69610985 143117496.2600409 30085.41757470742 -27.37558349729805 -9.004937169301492 0.02756043737330096 
190480.0000000279 -33239388.41381412 143116417.8608422 30088.78101039567 -27.28629903262242 -8.968062816101332 0.02849732222914191 
190600.0000000279 -33242657.3884954 143115344.0032158 30092.25705407174 -27.19653002685012 -8.929232014956497 0.02943725744928792 
190720.000000028 -33245915.56090758 143114274.926467 30095.84607884831 -27.1062582168361 -8.888368311936516 0.03038035886343193 
190840.0000000281 -33249162.86964778 143113210.8794176 30099.54847098666 -27.01546594028269 -8.845389484475476 0.03132672947698872 
190960.0000000281 -33252399.25123654 143112152.1211243 30103.36462824092 -26.9241362761816 -8.800207094536097 0.03227645747377329 
191080.0000000282 -33255624.64021654 143111098.9216536 30107.29495794377 -26.83225321067131 -8.752725996632716 0.03322961389642506 
191200.0000000282 -33258838.96927283 143110051.5629188 30111.33987479193 -26.73980183265175 -8.70284379581283 0.03418624995245233 
191320.0000000283 -33262042.16937863 143109010.339585 30115.49979828282 -26.6467685642892 -8.650450250103839 0.03514639388540061 
191440.0000000283 -33265234.16997116 143107975.5600501 30119.77514974623 -26.55314143248701 -8.595426611269463 0.03611004733839696 
191560.0000000284 -33268414.89916288 143106947.5475079 30124.16634890497 -26.45891038853459 -8.537644896981959 0.03707718112624667 
191680.0000000285 -33271584.28399436 143105926.6411041 30128.67380988772 -26.36406768448909 -8.476967086692971 0.03804773031520036 
191800.0000000285 -33274742.25073626 143104913.1971931 30133.29793660415 -26.26860831649712 -8.413244232569806 0.03902158849165915 
191920.0000000286 -33277888.72524911 143103907.5907072 30138.0391173766 -26.17253054720867 -8.34631547585516 0.03999860107948022 
192040.0000000286 -33281023.63341123 143102910.2166504 30142.89771870459 -26.07583652183723 -8.276006957897982 0.04097855753755639 
192160.0000000287 -33284146.90162704 143101921.4917296 30147.87407801607 -25.9785329952651 -8.202130613895736 0.04196118223826867 
192280.0000000288 -33287258.45743038 143100941.8561377 30152.96849523313 -25.88063219111258 -8.12448283608925 0.04294612378828197 
192400.0000000288 -33290358.23019994 143099971.7755067 30158.18122294888 -25.78215281791472 -8.042842991776128 0.04393294250603611 
192520.0000000289 -33293446.15200769 143099011.7430471 30163.51245497404 -25.6831212727188 -7.956971780085092 0.04492109571275771 
192640.0000000289 -33296522.15862466 143098062.2818959 30168.9623129672 -25.58357306873019 -7.866609410033215 0.04590992042585313 
192760.000000029 -33299586.19071379 143097123.9476942 30174.53083080803 -25.48355453133873 -7.771473581044965 0.04689861295785937 
192880.000000029 -33302638.19524485 143096197.3314205 30180.21793630726 -25.38312481631643 -7.671257245965389 0.04788620482148078 
193000.0000000291 -33305678.12717422 143095283.0625063 30186.02342976828 -25.28235831557101 -7.565626135834002 0.04887153421676143 
193120.0000000292 -33308705.95144057 143094381.812264 30191.94695881882 -25.18134753009674 -7.454216025562473 0.0498532122203093 
193240.0000000292 -33311721.64533786 143093494.2976596 30197.98798881537 -25.08020650728623 -7.336629720564126 0.05082958261107515 
193360.0000000293 -33314725.20134073 143092621.2854647 30204.14576798129 -24.97907496135801 -7.212433746893719 0.05179867403407262 
193480.0000000293 -33317716.63047229 143091763.5968236 30210.41928626733 -24.87812322223018 -7.081154732382548 0.05275814292284189 
193600.0000000294 -33320695.96632428 143090922.1122746 30216.80722671418 -24.77755819085041 -6.942275474761709 0.05370520525444485 
193720.0000000295 -33323663.26986287 143090097.77726 30223.3079078405 -24.67763051919283 -6.795230706568692 0.05463655478887223 
193840.0000000295 -33326618.63518273 143089291.6081627 30229.91921526844 -24.57864328234223 -6.639402588086051 0.05554826492971585 
193960.0000000296 -33329562.1964072 143088504.6988952 30236.63852041891 -24.48096247017034 -6.47411599214244 0.05643567071883585 
194080.0000000296 -33332494.13597632 143087738.2280635 30243.46258364655 -24.38502969888581 -6.298633693109841 0.05729322672653354 
194200.0000000297 -33335414.69461732 143086993.4667039 30250.38743862342 -24.29137763007591 -6.112151643784776 0.05811433570343076 
194320.0000000297 -33338324.18335674 143086271.7865679 30257.40825410345 -24.20064868805571 -5.913794627677335 0.0588911418140933 
194440.0000000298 -33341222.99801154 143085574.668886 30264.51916838725 -24.11361778554741 -5.702612724123182 0.05961428107259192 
194560.0000000299 -33344111.63668909 143084903.7134749 30271.71309084331 -24.03121990056064 -5.477579238415166 0.06027258028691879 
194680.0000000299 -33346990.72093602 143084260.6479595 30278.98146371755 -23.95458348669051 -5.237591054645927 0.06085269446767948 
194800.00000003 -33349861.02130118 143083647.3367403 30286.31397618189 -23.88507082929435 -4.981472800170677 0.06133867144575822 
194920.00000003 -33352723.48821826 143083065.7891365 30293.69822117054 -23.8243265506813 -4.707986813420129 0.06171143169729471 
195040.0000000301 -33355579.28925822 143082518.165849 30301.11928411649 -23.77433546359391 -4.415851739695579 0.0619481516878344 
195160.0000000302 -33358429.85393737 143082006.7824822 30308.55925141262 -23.73749077845092 -4.103773711509436 0.062021541414207 
195280.0000000302 -33361276.92735888 143081534.1083057 30315.99662562063 -23.71667312739601 -3.770495573496611 0.06189901290818629 
195400.0000000303 -33364122.63396063 143081102.7576678 30323.40563472805 -23.71533972189929 -3.414871541317091 0.0615417489185613 
195520.0000000303 -33366969.55244347 143080715.4704499 30330.75542510445 -23.73762081684655 -3.035977029558796 0.06090370390185941 
195640.0000000304 -33369820.80241176 143080375.0766273 30338.00913382242 -23.78841693635238 -2.633265978088546 0.05993060878595627 
195760.0000000304 -33372680.14213561 143080084.4383771 30345.12284812616 -23.87348424467411 -2.206790355214688 0.05855911487898761 
195880.0000000305 -33375552.07480733 143079846.3613268 30352.04448157619 -23.99948609762671 -1.757497517125031 0.05671631053240338 
196000.0000000306 -33378441.95726656 143079663.4647576 30358.71263245476 -24.17397539433514 -1.287618637998897 0.05431998554603607 
196120.0000000306 -33381356.0999113 143079537.9994661 30365.05554574667 -24.40525490982519 -0.8011518965858957 0.05128020372705726 
196240.0000000307 -33384301.83901853 143079471.6027065 30370.99037974812 -24.70204364489302 -0.3044222281432576 0.04750295211979347 
196360.0000000307 -33387287.55312067 143079464.9840221 30376.42308133193 -25.07286334793661 0.1933409157040528 0.0428967976232292 
196480.0000000308 -33390322.5848341 143079517.5463446 30381.2492867096 -25.525065175858 0.6795288952753619 0.03738345085807106 
196600.0000000309 -33393417.02227317 143079626.965897 30385.35675033593 -26.06346477310031 1.137981841961327 0.03091267052038751 
196720.0000000309 -33396581.29654668 143079788.7827426 30388.62979374794 -26.68866965403251 1.549385561125022 0.0234807537138763 
196840.000000031 -33399825.57261143 143079996.0867118 30390.95606135296 -27.39537180949571 1.892501657508847 0.01514982411432545 
196960.000000031 -33403158.95665182 143080239.4082237 30392.23538723565 -28.17109395211648 2.146350473717863 0.006062663362715177 
197080.0000000311 -33406588.61065697 143080506.9200938 30392.38983186445 -28.99599605093562 2.293142314178494 -0.003553786557816421 
197200.0000000311 -33410118.93249971 143080785.0066542 30391.37315296319 -29.84420851831969 2.32133134078395 -0.01340202481453641 
197320.0000000312 -33413750.99073251 143081059.1614537 30389.17753907736 -30.68669208443309 2.22788008108101 -0.02314557594200849 
197440.0000000313 -33417482.36568921 143081315.0669666 30385.83575701537 -31.49499771587409 2.01892834218678 -0.03245219408973612 
197560.0000000313 -33421307.44391116 143081539.6420943 30381.41800080298 -32.2448758011837 1.708603965060301 -0.04103677679916633 
197680.0000000314 -33425218.08550034 143081721.854378 30376.02422712486 -32.91875200748861 1.316414073773561 -0.04869201043056754 
197800.0000000314 -33429204.49388125 143081853.1775469 30369.77390949661 -33.50660151521772 0.8641036298834249 -0.05530030963764317 
197920.0000000315 -33433256.09941189 143081927.6852518 30362.79546411968 -34.00537393640703 0.3728559879060042 -0.06082806452946564 
198040.0000000315 -33437362.31337523 143081941.857672 30355.21713251853 -34.41751317421593 -0.1386432435168459 -0.06530835645887244 
198160.0000000316 -33441513.08084977 143081894.2144321 30347.16025810427 -34.74917692825107 -0.6551773736044807 -0.06881947914259182 
198280.0000000317 -33445699.22511637 143081784.8805777 30338.73509912847 -35.00859750642341 -1.165187092580359 -0.07146485218989115 
198400.0000000317 -33449912.61580892 143081615.1627254 30330.03881096759 -35.2048029805914 -1.660460356482147 -0.07335722269847239 
198520.0000000318 -33454146.2080318 143081387.179039 30321.15502506609 -35.34674228318258 -2.135582741958934 -0.07460782932475934 
198640.0000000318 -33458393.99828287 143081103.5600231 30312.15445723093 -35.44276011595983 -2.587330143952027 -0.07531992155637961 
198760.0000000319 -33462650.93395621 143080767.2201437 30303.09608597471 -35.50033304791174 -3.014107265696242 -0.07558554931449499 
198880.000000032 -33466912.80245406 143080381.1916091 30294.02857478885 -35.52598040629461 -3.415477046688406 -0.07548454221101267 
199000.000000032 -33471176.11654272 143079948.5085713 30284.99173030254 -35.52528100196782 -3.791790549634751 -0.07508480851609235 
